Origin_Name,Destination_Name,TotalTransported
Lower Hunter,Canada Bay,9
Lower Hunter,Canterbury,8
Lower Hunter,Carlingford,2
Lower Hunter,Chatswood - Lane Cove,29
Lower Hunter,Clarence Valley,0
Lower Hunter,Coffs Harbour,0
Lower Hunter,Cronulla - Miranda - Caringbah,25
Lower Hunter,Dapto - Port Kembla,340
Lower Hunter,Dapto - Port Kembla,16
Lower Hunter,Dubbo,0
Lower Hunter,Dural - Wisemans Ferry,3
Lower Hunter,Eastern Suburbs - North,6
Lower Hunter,Eastern Suburbs - South,7
Lower Hunter,Fairfield,11
Lower Hunter,Gosford,19
Lower Hunter,Goulburn - Yass,0
Lower Hunter,Great Lakes,0
Lower Hunter,Griffith - Murrumbidgee (West),0
Lower Hunter,Hawkesbury,0
Lower Hunter,Hornsby,5
Lower Hunter,Hurstville,10
Lower Hunter,Inverell - Tenterfield,0
Lower Hunter,Kempsey - Nambucca,3
Lower Hunter,Kiama - Shellharbour,1
Lower Hunter,Kogarah - Rockdale,19
Lower Hunter,Ku-ring-gai,11
Lower Hunter,Lachlan Valley,0
Lower Hunter,Lake Macquarie - East,166
Lower Hunter,Lake Macquarie - West,88
Lower Hunter,Leichhardt,3
Lower Hunter,Lithgow - Mudgee,3
Lower Hunter,Liverpool,0
Lower Hunter,Lower Hunter,1375
Lower Hunter,Lower Murray,0
Lower Hunter,Maitland,200
Lower Hunter,Manly,2
Lower Hunter,Marrickville - Sydenham - Petersham,19
Lower Hunter,Merrylands - Guildford,37
Lower Hunter,Moree - Narrabri,0
Lower Hunter,Mount Druitt,54
Lower Hunter,Newcastle,550
Lower Hunter,Newcastle,66757
Lower Hunter,North Sydney - Mosman,4
Lower Hunter,Orange,0
Lower Hunter,Parramatta,65
Lower Hunter,Penrith,34
Lower Hunter,Pittwater,5
Lower Hunter,Port Macquarie,0
Lower Hunter,Port Stephens,23
Lower Hunter,Queanbeyan,0
Lower Hunter,Richmond - Windsor,26
Lower Hunter,Richmond Valley - Coastal,0
Lower Hunter,Richmond Valley - Hinterland,1
Lower Hunter,Rouse Hill - McGraths Hill,3
Lower Hunter,Ryde - Hunters Hill,3
Lower Hunter,Shoalhaven,0
Lower Hunter,Snowy Mountains,0
Lower Hunter,South Coast,0
Lower Hunter,Southern Highlands,3
Lower Hunter,St Marys,8
Lower Hunter,Strathfield - Burwood - Ashfield,30
Lower Hunter,Sutherland - Menai - Heathcote,2
Lower Hunter,Sydney Inner City,101
Lower Hunter,Tamworth - Gunnedah,3
Lower Hunter,Taree - Gloucester,2
Lower Hunter,Tumut - Tumbarumba,0
Lower Hunter,Tweed Valley,0
Lower Hunter,Upper Hunter,16
Lower Hunter,Upper Murray exc. Albury,0
Lower Hunter,Wagga Wagga,0
Lower Hunter,Warringah,63
Lower Hunter,Wollondilly,42
Lower Hunter,Wollongong,1
Lower Hunter,Wyong,13
Lower Murray,Albury,0
Lower Murray,Armidale,0
Lower Murray,Auburn,0
Lower Murray,Blacktown,3
Lower Murray,Bourke - Cobar - Coonamble,38
Lower Murray,Broken Hill and Far West,780
Lower Murray,Camden,2
Lower Murray,Dubbo,0
Lower Murray,Fairfield,0
Lower Murray,Goulburn - Yass,0
Lower Murray,Griffith - Murrumbidgee (West),30
Lower Murray,Lachlan Valley,0
Lower Murray,Lithgow - Mudgee,0
Lower Murray,Liverpool,3
Lower Murray,Lower Murray,48
Lower Murray,Merrylands - Guildford,1
Lower Murray,Moree - Narrabri,0
Lower Murray,Mount Druitt,7
Lower Murray,Orange,0
Lower Murray,Queanbeyan,0
Lower Murray,Richmond Valley - Hinterland,0
Lower Murray,Snowy Mountains,0
Lower Murray,Southern Highlands,0
Lower Murray,St Marys,10
Lower Murray,Tamworth - Gunnedah,1
Lower Murray,Upper Hunter,0
Lower Murray,Upper Murray exc. Albury,159
Lower Murray,VIC,30
Lower Murray,VIC,21
Lower Murray,Wagga Wagga,48
Lower Murray,Wyong,1
Maitland,Albury,0
Maitland,Armidale,0
Maitland,Auburn,1
Maitland,Blacktown,0
Maitland,Botany,33
Maitland,Botany,0
Maitland,Botany,16
Maitland,Bourke - Cobar - Coonamble,0
Maitland,Camden,0
Maitland,Clarence Valley,0
Maitland,Dapto - Port Kembla,8
Maitland,Dubbo,0
Maitland,Fairfield,0
Maitland,Goulburn - Yass,0
Maitland,Kempsey - Nambucca,0
Maitland,Lachlan Valley,0
Maitland,Lake Macquarie - East,286
Maitland,Lake Macquarie - West,160
Maitland,Lithgow - Mudgee,0
Maitland,Liverpool,0
Maitland,Lower Hunter,55
Maitland,Maitland,70
Maitland,Merrylands - Guildford,0
Maitland,Moree - Narrabri,0
Maitland,Mount Druitt,0
Maitland,Newcastle,651
Maitland,Newcastle,1060
Maitland,Orange,0
Maitland,Port Stephens,11
Maitland,Queanbeyan,0
Maitland,Richmond Valley - Hinterland,0
Maitland,Ryde - Hunters Hill,1
Maitland,Snowy Mountains,0
Maitland,Southern Highlands,0
Maitland,St Marys,0
Maitland,Strathfield - Burwood - Ashfield,1
Maitland,Sydney Inner City,1
Maitland,Tamworth - Gunnedah,1
Maitland,Taree - Gloucester,4
Maitland,Upper Hunter,222
Maitland,Wagga Wagga,0
Maitland,Wyong,0
Manly,Botany,3
Manly,Botany,2
Manly,Carlingford,10
Manly,Chatswood - Lane Cove,3
Manly,Dapto - Port Kembla,1
Manly,Manly,13
Manly,North Sydney - Mosman,1
Manly,Ryde - Hunters Hill,2
Manly,Strathfield - Burwood - Ashfield,0
Manly,Sydney Inner City,2
Manly,Upper Hunter,1
Manly,Warringah,79
Marrickville - Sydenham - Petersham,Auburn,44
Marrickville - Sydenham - Petersham,Bankstown,64
Marrickville - Sydenham - Petersham,Baulkham Hills,38
Marrickville - Sydenham - Petersham,Blacktown,6
Marrickville - Sydenham - Petersham,Blue Mountains,1
Marrickville - Sydenham - Petersham,Botany,237
Marrickville - Sydenham - Petersham,Botany,33
Marrickville - Sydenham - Petersham,Bringelly - Green Valley,27
Marrickville - Sydenham - Petersham,Camden,1
Marrickville - Sydenham - Petersham,Campbelltown (NSW),14
Marrickville - Sydenham - Petersham,Canada Bay,37
Marrickville - Sydenham - Petersham,Canterbury,40
Marrickville - Sydenham - Petersham,Carlingford,32
Marrickville - Sydenham - Petersham,Chatswood - Lane Cove,126
Marrickville - Sydenham - Petersham,Cronulla - Miranda - Caringbah,30
Marrickville - Sydenham - Petersham,Dapto - Port Kembla,39
Marrickville - Sydenham - Petersham,Dural - Wisemans Ferry,0
Marrickville - Sydenham - Petersham,Eastern Suburbs - North,34
Marrickville - Sydenham - Petersham,Eastern Suburbs - South,32
Marrickville - Sydenham - Petersham,Fairfield,91
Marrickville - Sydenham - Petersham,Gosford,1
Marrickville - Sydenham - Petersham,Hornsby,79
Marrickville - Sydenham - Petersham,Hurstville,26
Marrickville - Sydenham - Petersham,Kogarah - Rockdale,49
Marrickville - Sydenham - Petersham,Ku-ring-gai,12
Marrickville - Sydenham - Petersham,Leichhardt,55
Marrickville - Sydenham - Petersham,Liverpool,202
Marrickville - Sydenham - Petersham,Manly,8
Marrickville - Sydenham - Petersham,Marrickville - Sydenham - Petersham,307
Marrickville - Sydenham - Petersham,Merrylands - Guildford,98
Marrickville - Sydenham - Petersham,Mount Druitt,4
Marrickville - Sydenham - Petersham,Newcastle,10
Marrickville - Sydenham - Petersham,North Sydney - Mosman,39
Marrickville - Sydenham - Petersham,Parramatta,48
Marrickville - Sydenham - Petersham,Pennant Hills - Epping,22
Marrickville - Sydenham - Petersham,Penrith,2
Marrickville - Sydenham - Petersham,Pittwater,2
Marrickville - Sydenham - Petersham,Rouse Hill - McGraths Hill,1
Marrickville - Sydenham - Petersham,Ryde - Hunters Hill,157
Marrickville - Sydenham - Petersham,Southern Highlands,3
Marrickville - Sydenham - Petersham,Strathfield - Burwood - Ashfield,110
Marrickville - Sydenham - Petersham,Sutherland - Menai - Heathcote,48
Marrickville - Sydenham - Petersham,Sydney Inner City,130
Marrickville - Sydenham - Petersham,Upper Hunter,21
Marrickville - Sydenham - Petersham,Warringah,10
Marrickville - Sydenham - Petersham,Wollongong,3
Marrickville - Sydenham - Petersham,Wyong,1
Merrylands - Guildford,ACT,177
Merrylands - Guildford,Auburn,578
Merrylands - Guildford,Bankstown,354
Merrylands - Guildford,Bankstown,25
Merrylands - Guildford,Baulkham Hills,114
Merrylands - Guildford,Blacktown,129
Merrylands - Guildford,Blacktown - North,38
Merrylands - Guildford,Blue Mountains,4
Merrylands - Guildford,Botany,846
Merrylands - Guildford,Botany,165
Merrylands - Guildford,Botany,240
Merrylands - Guildford,Bringelly - Green Valley,50
Merrylands - Guildford,Camden,11
Merrylands - Guildford,Campbelltown (NSW),78
Merrylands - Guildford,Canada Bay,55
Merrylands - Guildford,Canterbury,51
Merrylands - Guildford,Carlingford,94
Merrylands - Guildford,Chatswood - Lane Cove,33
Merrylands - Guildford,Cronulla - Miranda - Caringbah,20
Merrylands - Guildford,Dapto - Port Kembla,78
Merrylands - Guildford,Dural - Wisemans Ferry,5
Merrylands - Guildford,Eastern Suburbs - North,26
Merrylands - Guildford,Eastern Suburbs - South,12
Merrylands - Guildford,Fairfield,428
Merrylands - Guildford,Gosford,14
Merrylands - Guildford,Hawkesbury,1
Merrylands - Guildford,Hornsby,26
Merrylands - Guildford,Hurstville,44
Merrylands - Guildford,Kiama - Shellharbour,2
Merrylands - Guildford,Kogarah - Rockdale,24
Merrylands - Guildford,Ku-ring-gai,18
Merrylands - Guildford,Lake Macquarie - East,3
Merrylands - Guildford,Lake Macquarie - West,2
Merrylands - Guildford,Leichhardt,20
Merrylands - Guildford,Liverpool,139
Merrylands - Guildford,Lower Hunter,10
Merrylands - Guildford,Maitland,2
Merrylands - Guildford,Manly,2
Merrylands - Guildford,Marrickville - Sydenham - Petersham,21
Merrylands - Guildford,Merrylands - Guildford,1503
Merrylands - Guildford,Mount Druitt,776
Merrylands - Guildford,Newcastle,22
Merrylands - Guildford,North Sydney - Mosman,18
Merrylands - Guildford,Parramatta,91
Merrylands - Guildford,Pennant Hills - Epping,11
Merrylands - Guildford,Penrith,83
Merrylands - Guildford,Pittwater,8
Merrylands - Guildford,Port Stephens,1
Merrylands - Guildford,QLD,548
Merrylands - Guildford,Richmond - Windsor,6
Merrylands - Guildford,Rouse Hill - McGraths Hill,11
Merrylands - Guildford,Ryde - Hunters Hill,71
Merrylands - Guildford,SA,138
Merrylands - Guildford,Shoalhaven,1
Merrylands - Guildford,Southern Highlands,2
Merrylands - Guildford,St Marys,30
Merrylands - Guildford,Strathfield - Burwood - Ashfield,175
Merrylands - Guildford,Strathfield - Burwood - Ashfield,8
Merrylands - Guildford,Sutherland - Menai - Heathcote,19
Merrylands - Guildford,Sydney Inner City,45
Merrylands - Guildford,Upper Hunter,130
Merrylands - Guildford,VIC,648
Merrylands - Guildford,WA,37
Merrylands - Guildford,Warringah,12
Merrylands - Guildford,Wollondilly,7
Merrylands - Guildford,Wollongong,13
Merrylands - Guildford,Wyong,11
Moree - Narrabri,Albury,0
Moree - Narrabri,Armidale,1
Moree - Narrabri,Auburn,0
Moree - Narrabri,Blacktown,5
Moree - Narrabri,Botany,279
Moree - Narrabri,Bourke - Cobar - Coonamble,25
Moree - Narrabri,Camden,3
Moree - Narrabri,Clarence Valley,0
Moree - Narrabri,Dubbo,23
Moree - Narrabri,Fairfield,0
Moree - Narrabri,Gosford,59
Moree - Narrabri,Goulburn - Yass,1
Moree - Narrabri,Great Lakes,35
Moree - Narrabri,Griffith - Murrumbidgee (West),0
Moree - Narrabri,Inverell - Tenterfield,64
Moree - Narrabri,Kempsey - Nambucca,1
Moree - Narrabri,Lachlan Valley,0
Moree - Narrabri,Lithgow - Mudgee,0
Moree - Narrabri,Liverpool,5
Moree - Narrabri,Lower Murray,0
Moree - Narrabri,Maitland,0
Moree - Narrabri,Merrylands - Guildford,2
Moree - Narrabri,Moree - Narrabri,101
Moree - Narrabri,Moree - Narrabri,302
Moree - Narrabri,Moree - Narrabri,1387
Moree - Narrabri,Mount Druitt,12
Moree - Narrabri,Newcastle,13372
Moree - Narrabri,QLD,264
Moree - Narrabri,QLD,65
Moree - Narrabri,Richmond Valley - Hinterland,53
Moree - Narrabri,Snowy Mountains,0
Moree - Narrabri,South Coast,0
Moree - Narrabri,Southern Highlands,0
Moree - Narrabri,St Marys,2
Moree - Narrabri,Tamworth - Gunnedah,390
Moree - Narrabri,Tamworth - Gunnedah,157
Moree - Narrabri,Taree - Gloucester,0
Moree - Narrabri,Tweed Valley,12
Moree - Narrabri,Upper Hunter,3
Moree - Narrabri,Upper Murray exc. Albury,0
Moree - Narrabri,Wagga Wagga,0
Moree - Narrabri,Wyong,2
Mount Druitt,ACT,340
Mount Druitt,Albury,6
Mount Druitt,Armidale,4
Mount Druitt,Auburn,121
Mount Druitt,Bankstown,157
Mount Druitt,Bankstown,13
Mount Druitt,Bathurst,5
Mount Druitt,Baulkham Hills,151
Mount Druitt,Blacktown,296
Mount Druitt,Blacktown - North,49
Mount Druitt,Blue Mountains,19
Mount Druitt,Botany,84
Mount Druitt,Botany,41
Mount Druitt,Bourke - Cobar - Coonamble,4
Mount Druitt,Bringelly - Green Valley,88
Mount Druitt,Broken Hill and Far West,5
Mount Druitt,Camden,31
Mount Druitt,Campbelltown (NSW),82
Mount Druitt,Canada Bay,19
Mount Druitt,Canterbury,16
Mount Druitt,Carlingford,50
Mount Druitt,Chatswood - Lane Cove,33
Mount Druitt,Clarence Valley,10
Mount Druitt,Coffs Harbour,6
Mount Druitt,Cronulla - Miranda - Caringbah,18
Mount Druitt,Dapto - Port Kembla,89
Mount Druitt,Dubbo,5
Mount Druitt,Dural - Wisemans Ferry,13
Mount Druitt,Eastern Suburbs - North,17
Mount Druitt,Eastern Suburbs - South,12
Mount Druitt,Fairfield,235
Mount Druitt,Gosford,25
Mount Druitt,Goulburn - Yass,13
Mount Druitt,Great Lakes,1
Mount Druitt,Griffith - Murrumbidgee (West),4
Mount Druitt,Hawkesbury,13
Mount Druitt,Hornsby,196
Mount Druitt,Hurstville,10
Mount Druitt,Illawarra Catchment Reserve,3
Mount Druitt,Inverell - Tenterfield,2
Mount Druitt,Kempsey - Nambucca,4
Mount Druitt,Kiama - Shellharbour,7
Mount Druitt,Kogarah - Rockdale,15
Mount Druitt,Ku-ring-gai,13
Mount Druitt,Lachlan Valley,3
Mount Druitt,Lake Macquarie - East,17
Mount Druitt,Lake Macquarie - West,6
Mount Druitt,Leichhardt,15
Mount Druitt,Lithgow - Mudgee,2
Mount Druitt,Liverpool,190
Mount Druitt,Lord Howe Island,4
Mount Druitt,Lower Hunter,13
Mount Druitt,Lower Murray,1
Mount Druitt,Maitland,9
Mount Druitt,Manly,2
Mount Druitt,Marrickville - Sydenham - Petersham,15
Mount Druitt,Merrylands - Guildford,148
Mount Druitt,Moree - Narrabri,5
Mount Druitt,Mount Druitt,694
Mount Druitt,Newcastle,40
Mount Druitt,North Sydney - Mosman,2
Mount Druitt,Orange,4
Mount Druitt,Parramatta,39
Mount Druitt,Pennant Hills - Epping,31
Mount Druitt,Penrith,122
Mount Druitt,Pittwater,5
Mount Druitt,Port Macquarie,7
Mount Druitt,Port Stephens,0
Mount Druitt,QLD,938
Mount Druitt,QLD,30
Mount Druitt,Queanbeyan,3
Mount Druitt,Richmond - Windsor,43
Mount Druitt,Richmond Valley - Coastal,9
Mount Druitt,Richmond Valley - Hinterland,5
Mount Druitt,Rouse Hill - McGraths Hill,14
Mount Druitt,Ryde - Hunters Hill,86
Mount Druitt,SA,229
Mount Druitt,Shoalhaven,8
Mount Druitt,Snowy Mountains,2
Mount Druitt,South Coast,7
Mount Druitt,Southern Highlands,15
Mount Druitt,St Marys,75
Mount Druitt,Strathfield - Burwood - Ashfield,90
Mount Druitt,Strathfield - Burwood - Ashfield,6
Mount Druitt,Sutherland - Menai - Heathcote,7
Mount Druitt,Sydney Inner City,39
Mount Druitt,Tamworth - Gunnedah,7
Mount Druitt,Taree - Gloucester,6
Mount Druitt,Tumut - Tumbarumba,0
Mount Druitt,Tweed Valley,12
Mount Druitt,Upper Hunter,64
Mount Druitt,Upper Murray exc. Albury,5
Mount Druitt,VIC,1118
Mount Druitt,VIC,46
Mount Druitt,WA,47
Mount Druitt,Wagga Wagga,7
Mount Druitt,Warringah,44
Mount Druitt,Wollondilly,23
Mount Druitt,Wollongong,8
Mount Druitt,Wyong,26
Newcastle,Albury,7
Newcastle,Albury,1
Newcastle,Armidale,4
Newcastle,Armidale,35
Newcastle,Auburn,69
Newcastle,Bankstown,45
Newcastle,Bathurst,5
Newcastle,Bathurst,57
Newcastle,Baulkham Hills,10
Newcastle,Blacktown,58
Newcastle,Blacktown - North,22
Newcastle,Blue Mountains,3
Newcastle,Botany,59
Newcastle,Botany,590
Newcastle,Botany,143
Newcastle,Bourke - Cobar - Coonamble,3
Newcastle,Bourke - Cobar - Coonamble,110
Newcastle,Bringelly - Green Valley,3
Newcastle,Broken Hill and Far West,2
Newcastle,Broken Hill and Far West,0
Newcastle,Camden,34
Newcastle,Campbelltown (NSW),19
Newcastle,Canada Bay,5
Newcastle,Canterbury,5
Newcastle,Carlingford,5
Newcastle,Chatswood - Lane Cove,32
Newcastle,Clarence Valley,6
Newcastle,Clarence Valley,30
Newcastle,Coffs Harbour,10
Newcastle,Coffs Harbour,41
Newcastle,Cronulla - Miranda - Caringbah,25
Newcastle,Dapto - Port Kembla,50
Newcastle,Dubbo,30
Newcastle,Dubbo,78
Newcastle,Dural - Wisemans Ferry,2
Newcastle,Eastern Suburbs - North,5
Newcastle,Eastern Suburbs - South,5
Newcastle,Fairfield,27
Newcastle,Gosford,80
Newcastle,Goulburn - Yass,10
Newcastle,Goulburn - Yass,2
Newcastle,Great Lakes,20
Newcastle,Great Lakes,36
Newcastle,Griffith - Murrumbidgee (West),5
Newcastle,Griffith - Murrumbidgee (West),1
Newcastle,Hornsby,38
Newcastle,Hurstville,5
Newcastle,Inverell - Tenterfield,44
Newcastle,Inverell - Tenterfield,13
Newcastle,Kempsey - Nambucca,5
Newcastle,Kempsey - Nambucca,47
Newcastle,Kiama - Shellharbour,5
Newcastle,Kogarah - Rockdale,17
Newcastle,Ku-ring-gai,5
Newcastle,Lachlan Valley,6
Newcastle,Lachlan Valley,114
Newcastle,Lake Macquarie - East,277
Newcastle,Lake Macquarie - East,116
Newcastle,Lake Macquarie - West,227
Newcastle,Lake Macquarie - West,86
Newcastle,Leichhardt,4
Newcastle,Lithgow - Mudgee,35
Newcastle,Lithgow - Mudgee,226
Newcastle,Liverpool,30
Newcastle,Lord Howe Island,0
Newcastle,Lord Howe Island,0
Newcastle,Lower Hunter,413
Newcastle,Lower Hunter,791
Newcastle,Lower Murray,1
Newcastle,Lower Murray,0
Newcastle,Maitland,361
Newcastle,Maitland,73
Newcastle,Manly,0
Newcastle,Marrickville - Sydenham - Petersham,26
Newcastle,Merrylands - Guildford,58
Newcastle,Moree - Narrabri,3
Newcastle,Moree - Narrabri,121
Newcastle,Mount Druitt,38
Newcastle,Newcastle,1231
Newcastle,Newcastle,12
Newcastle,Newcastle,164
Newcastle,North Sydney - Mosman,5
Newcastle,Orange,6
Newcastle,Orange,122
Newcastle,Parramatta,38
Newcastle,Pennant Hills - Epping,2
Newcastle,Penrith,24
Newcastle,Pittwater,6
Newcastle,Port Macquarie,9
Newcastle,Port Macquarie,76
Newcastle,Port Stephens,560
Newcastle,Port Stephens,1272
Newcastle,QLD,57
Newcastle,QLD,12
Newcastle,Queanbeyan,7
Newcastle,Queanbeyan,1
Newcastle,Richmond - Windsor,21
Newcastle,Richmond Valley - Coastal,9
Newcastle,Richmond Valley - Coastal,2
Newcastle,Richmond Valley - Hinterland,8
Newcastle,Richmond Valley - Hinterland,2
Newcastle,Rouse Hill - McGraths Hill,2
Newcastle,Ryde - Hunters Hill,13
Newcastle,Shoalhaven,10
Newcastle,Snowy Mountains,2
Newcastle,Snowy Mountains,0
Newcastle,South Coast,8
Newcastle,South Coast,2
Newcastle,Southern Highlands,10
Newcastle,St Marys,7
Newcastle,Strathfield - Burwood - Ashfield,40
Newcastle,Sutherland - Menai - Heathcote,2
Newcastle,Sydney Inner City,99
Newcastle,Tamworth - Gunnedah,107
Newcastle,Tamworth - Gunnedah,142
Newcastle,Taree - Gloucester,6
Newcastle,Taree - Gloucester,59
Newcastle,Tumut - Tumbarumba,1
Newcastle,Tumut - Tumbarumba,0
Newcastle,Tweed Valley,27
Newcastle,Tweed Valley,2
Newcastle,Upper Hunter,458
Newcastle,Upper Hunter,288
Newcastle,Upper Murray exc. Albury,4
Newcastle,Upper Murray exc. Albury,1
Newcastle,VIC,86
Newcastle,VIC,18
Newcastle,Wagga Wagga,11
Newcastle,Wagga Wagga,2
Newcastle,Warringah,58
Newcastle,Wollondilly,28
Newcastle,Wollongong,3
Newcastle,Wyong,109
North Sydney - Mosman,Auburn,46
North Sydney - Mosman,Botany,13
North Sydney - Mosman,Botany,9
North Sydney - Mosman,Carlingford,36
North Sydney - Mosman,Chatswood - Lane Cove,75
North Sydney - Mosman,Dapto - Port Kembla,2
North Sydney - Mosman,Eastern Suburbs - North,1
North Sydney - Mosman,Mount Druitt,18
North Sydney - Mosman,Newcastle,1
North Sydney - Mosman,North Sydney - Mosman,63
North Sydney - Mosman,Ryde - Hunters Hill,14
North Sydney - Mosman,Strathfield - Burwood - Ashfield,1
North Sydney - Mosman,Sydney Inner City,7
North Sydney - Mosman,Upper Hunter,4
North Sydney - Mosman,Warringah,97
NT,Canada Bay,3
Orange,Albury,0
Orange,Armidale,0
Orange,Auburn,6
Orange,Bankstown,8
Orange,Bathurst,24
Orange,Blacktown,11
Orange,Blacktown - North,7
Orange,Blue Mountains,1
Orange,Botany,6
Orange,Botany,24
Orange,Botany,0
Orange,Bourke - Cobar - Coonamble,1
Orange,Bringelly - Green Valley,1
Orange,Broken Hill and Far West,0
Orange,Camden,12
Orange,Campbelltown (NSW),5
Orange,Canada Bay,1
Orange,Canterbury,2
Orange,Chatswood - Lane Cove,0
Orange,Cronulla - Miranda - Caringbah,8
Orange,Dapto - Port Kembla,340
Orange,Dapto - Port Kembla,2
Orange,Dubbo,9
Orange,Eastern Suburbs - North,2
Orange,Eastern Suburbs - South,3
Orange,Fairfield,2
Orange,Gosford,87
Orange,Goulburn - Yass,11
Orange,Griffith - Murrumbidgee (West),1
Orange,Hurstville,1
Orange,Inverell - Tenterfield,5
Orange,Kempsey - Nambucca,0
Orange,Kiama - Shellharbour,1
Orange,Kogarah - Rockdale,5
Orange,Ku-ring-gai,0
Orange,Lachlan Valley,83
Orange,Lake Macquarie - East,72
Orange,Lake Macquarie - West,73
Orange,Leichhardt,0
Orange,Lithgow - Mudgee,20
Orange,Liverpool,1
Orange,Lower Hunter,95
Orange,Lower Murray,2
Orange,Maitland,162
Orange,Manly,1
Orange,Marrickville - Sydenham - Petersham,6
Orange,Merrylands - Guildford,5
Orange,Moree - Narrabri,0
Orange,Mount Druitt,15
Orange,Newcastle,317
Orange,Orange,187
Orange,Parramatta,3
Orange,Penrith,16
Orange,Pittwater,2
Orange,Port Stephens,38
Orange,QLD,5
Orange,Queanbeyan,0
Orange,Richmond - Windsor,6
Orange,Richmond Valley - Hinterland,1
Orange,Shoalhaven,0
Orange,Snowy Mountains,0
Orange,South Coast,0
Orange,Southern Highlands,2
Orange,St Marys,3
Orange,Strathfield - Burwood - Ashfield,5
Orange,Sutherland - Menai - Heathcote,0
Orange,Sydney Inner City,26
Orange,Tamworth - Gunnedah,26
Orange,Taree - Gloucester,1
Orange,Tweed Valley,0
Orange,Upper Hunter,6
Orange,Upper Murray exc. Albury,0
Orange,VIC,5
Orange,WA,8
Orange,Wagga Wagga,23
Orange,Warringah,20
Orange,Wollondilly,9
Orange,Wollongong,0
Orange,Wyong,90
Other Territories,Leichhardt,2
Parramatta,Auburn,560
Parramatta,Auburn,51
Parramatta,Bankstown,135
Parramatta,Bankstown,19
Parramatta,Bankstown,67
Parramatta,Baulkham Hills,129
Parramatta,Baulkham Hills,101
Parramatta,Blacktown,137
Parramatta,Blacktown,82
Parramatta,Blacktown - North,47
Parramatta,Blacktown - North,63
Parramatta,Blue Mountains,9
